7,11,37,45,Nan,Nan,Nan,Nan
5,10,24,25,28,46,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
15,21,Nan,Nan,Nan,Nan,Nan,Nan
4,9,35,49,Nan,Nan,Nan,Nan
15,22,Nan,Nan,Nan,Nan,Nan,Nan
3,18,23,35,49,Nan,Nan,Nan
2,16,38,Nan,Nan,Nan,Nan,Nan
38,Nan,Nan,Nan,Nan,Nan,Nan,Nan
11,13,27,28,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
7,12,15,40,Nan,Nan,Nan,Nan
27,31,Nan,Nan,Nan,Nan,Nan,Nan
5,28,Nan,Nan,Nan,Nan,Nan,Nan
15,20,42,Nan,Nan,Nan,Nan,Nan
17,18,19,21,29,31,36,47
1,42,46,Nan,Nan,Nan,Nan,Nan
1,17,31,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
16,25,32,45,Nan,Nan,Nan,Nan
5,22,43,Nan,Nan,Nan,Nan,Nan
5,7,11,37,45,Nan,Nan,Nan
24,27,40,Nan,Nan,Nan,Nan,Nan
15,27,30,34,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
2,36,45,Nan,Nan,Nan,Nan,Nan
5,25,46,Nan,Nan,Nan,Nan,Nan
30,Nan,Nan,Nan,Nan,Nan,Nan,Nan
14,40,Nan,Nan,Nan,Nan,Nan,Nan
13,33,42,Nan,Nan,Nan,Nan,Nan
3,41,Nan,Nan,Nan,Nan,Nan,Nan
33,42,46,Nan,Nan,Nan,Nan,Nan
8,17,18,42,Nan,Nan,Nan,Nan
7,12,20,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
14,15,16,21,39,Nan,Nan,Nan
43,Nan,Nan,Nan,Nan,Nan,Nan,Nan
12,16,42,Nan,Nan,Nan,Nan,Nan
2,11,46,Nan,Nan,Nan,Nan,Nan
12,21,30,Nan,Nan,Nan,Nan,Nan
8,33,40,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
14,21,36,Nan,Nan,Nan,Nan,Nan
4,27,28,Nan,Nan,Nan,Nan,Nan
16,17,31,32,34,38,45,47
0,19,26,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
14,15,23,35,Nan,Nan,Nan,Nan
0,Nan,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
27,28,44,Nan,Nan,Nan,Nan,Nan
7,9,15,49,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
7,42,43,45,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
29,33,42,Nan,Nan,Nan,Nan,Nan
7,15,48,49,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
14,18,41,Nan,Nan,Nan,Nan,Nan
16,32,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
22,Nan,Nan,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
2,34,Nan,Nan,Nan,Nan,Nan,Nan
5,22,46,Nan,Nan,Nan,Nan,Nan
5,22,31,Nan,Nan,Nan,Nan,Nan
4,13,45,49,Nan,Nan,Nan,Nan
34,Nan,Nan,Nan,Nan,Nan,Nan,Nan
27,28,41,49,Nan,Nan,Nan,Nan
28,40,Nan,Nan,Nan,Nan,Nan,Nan
17,39,40,Nan,Nan,Nan,Nan,Nan
14,18,24,31,40,44,Nan,Nan
2,12,29,47,Nan,Nan,Nan,Nan
6,8,34,35,Nan,Nan,Nan,Nan
22,33,42,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
15,23,Nan,Nan,Nan,Nan,Nan,Nan
9,15,17,35,Nan,Nan,Nan,Nan
20,27,28,30,39,Nan,Nan,Nan
12,31,33,Nan,Nan,Nan,Nan,Nan
7,9,20,Nan,Nan,Nan,Nan,Nan
15,42,Nan,Nan,Nan,Nan,Nan,Nan
0,4,15,23,41,Nan,Nan,Nan
5,21,Nan,Nan,Nan,Nan,Nan,Nan
19,42,Nan,Nan,Nan,Nan,Nan,Nan
0,2,39,46,Nan,Nan,Nan,Nan
3,4,9,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
10,12,22,31,36,49,Nan,Nan
15,17,18,23,24,44,49,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
5,14,34,Nan,Nan,Nan,Nan,Nan
20,Nan,Nan,Nan,Nan,Nan,Nan,Nan
19,21,32,33,36,39,Nan,Nan
0,12,22,48,Nan,Nan,Nan,Nan
4,25,38,40,Nan,Nan,Nan,Nan
4,9,27,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
11,24,32,33,42,Nan,Nan,Nan
0,13,21,44,46,Nan,Nan,Nan
12,31,36,Nan,Nan,Nan,Nan,Nan
39,44,46,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
15,17,35,39,40,41,Nan,Nan
15,Nan,Nan,Nan,Nan,Nan,Nan,Nan
36,44,Nan,Nan,Nan,Nan,Nan,Nan
5,18,20,35,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
11,28,Nan,Nan,Nan,Nan,Nan,Nan
0,1,46,Nan,Nan,Nan,Nan,Nan
8,18,38,45,Nan,Nan,Nan,Nan
16,27,28,36,41,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
3,8,19,31,Nan,Nan,Nan,Nan
14,43,Nan,Nan,Nan,Nan,Nan,Nan
5,14,22,28,46,Nan,Nan,Nan
5,22,24,Nan,Nan,Nan,Nan,Nan
7,22,28,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
11,12,29,36,44,Nan,Nan,Nan
6,7,15,49,Nan,Nan,Nan,Nan
3,10,15,19,32,36,Nan,Nan
10,23,25,26,40,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
1,8,15,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
7,15,16,32,38,48,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
24,25,29,39,Nan,Nan,Nan,Nan
14,43,44,45,Nan,Nan,Nan,Nan
5,22,35,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
1,43,Nan,Nan,Nan,Nan,Nan,Nan
12,13,14,42,Nan,Nan,Nan,Nan
1,2,19,Nan,Nan,Nan,Nan,Nan
12,26,34,48,Nan,Nan,Nan,Nan
15,28,35,Nan,Nan,Nan,Nan,Nan
7,15,27,29,49,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
19,41,42,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
2,26,33,46,48,Nan,Nan,Nan
4,5,9,22,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
10,16,33,42,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
3,5,22,26,28,49,Nan,Nan
16,32,Nan,Nan,Nan,Nan,Nan,Nan
11,26,34,37,38,Nan,Nan,Nan
7,12,28,38,Nan,Nan,Nan,Nan
1,19,24,Nan,Nan,Nan,Nan,Nan
47,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1,20,48,Nan,Nan,Nan,Nan,Nan
3,33,42,Nan,Nan,Nan,Nan,Nan
4,9,30,35,Nan,Nan,Nan,Nan
1,13,19,30,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
4,11,13,41,Nan,Nan,Nan,Nan
0,14,44,46,Nan,Nan,Nan,Nan
19,20,30,Nan,Nan,Nan,Nan,Nan
18,35,Nan,Nan,Nan,Nan,Nan,Nan
16,21,27,29,34,36,43,48
28,34,Nan,Nan,Nan,Nan,Nan,Nan
12,25,31,36,Nan,Nan,Nan,Nan
11,14,17,19,Nan,Nan,Nan,Nan
4,27,43,47,Nan,Nan,Nan,Nan
4,28,39,Nan,Nan,Nan,Nan,Nan
14,33,42,Nan,Nan,Nan,Nan,Nan
8,9,11,25,49,Nan,Nan,Nan
12,14,26,44,Nan,Nan,Nan,Nan
5,17,24,32,Nan,Nan,Nan,Nan
13,37,Nan,Nan,Nan,Nan,Nan,Nan
25,26,27,28,Nan,Nan,Nan,Nan
0,3,14,21,Nan,Nan,Nan,Nan
2,3,4,42,Nan,Nan,Nan,Nan
0,16,42,Nan,Nan,Nan,Nan,Nan
9,16,23,36,41,Nan,Nan,Nan
10,12,20,25,31,36,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
23,24,40,41,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
0,4,13,14,28,30,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
1,39,Nan,Nan,Nan,Nan,Nan,Nan
15,33,38,42,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
18,27,28,Nan,Nan,Nan,Nan,Nan
23,25,44,Nan,Nan,Nan,Nan,Nan
2,46,Nan,Nan,Nan,Nan,Nan,Nan
2,17,18,34,38,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
4,7,9,15,20,40,47,Nan
27,28,37,Nan,Nan,Nan,Nan,Nan
10,18,22,24,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
7,33,38,39,43,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
4,9,32,Nan,Nan,Nan,Nan,Nan
0,46,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
13,20,Nan,Nan,Nan,Nan,Nan,Nan
2,12,23,29,33,42,48,Nan
4,9,48,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
3,38,40,45,Nan,Nan,Nan,Nan
5,17,29,47,Nan,Nan,Nan,Nan
0,4,28,38,Nan,Nan,Nan,Nan
0,14,34,44,Nan,Nan,Nan,Nan
7,15,Nan,Nan,Nan,Nan,Nan,Nan
3,14,20,25,Nan,Nan,Nan,Nan
10,30,35,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
7,15,29,49,Nan,Nan,Nan,Nan
11,15,19,23,33,42,44,46
13,33,42,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
0,26,30,Nan,Nan,Nan,Nan,Nan
16,Nan,Nan,Nan,Nan,Nan,Nan,Nan
14,Nan,Nan,Nan,Nan,Nan,Nan,Nan
4,5,33,43,Nan,Nan,Nan,Nan
7,10,31,Nan,Nan,Nan,Nan,Nan
26,49,Nan,Nan,Nan,Nan,Nan,Nan
4,18,27,33,Nan,Nan,Nan,Nan
10,16,Nan,Nan,Nan,Nan,Nan,Nan
3,9,12,27,Nan,Nan,Nan,Nan
14,44,46,Nan,Nan,Nan,Nan,Nan
22,30,31,Nan,Nan,Nan,Nan,Nan
0,46,Nan,Nan,Nan,Nan,Nan,Nan
11,16,26,27,28,31,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
5,7,17,22,34,39,40,45
1,19,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
2,3,18,23,24,34,35,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
42,Nan,Nan,Nan,Nan,Nan,Nan,Nan
18,29,34,44,Nan,Nan,Nan,Nan
33,36,Nan,Nan,Nan,Nan,Nan,Nan
3,14,48,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
18,35,Nan,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
15,20,32,Nan,Nan,Nan,Nan,Nan
4,9,16,34,35,Nan,Nan,Nan
7,15,19,22,49,Nan,Nan,Nan
3,20,27,41,46,Nan,Nan,Nan
15,38,Nan,Nan,Nan,Nan,Nan,Nan
2,3,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
4,10,37,38,41,Nan,Nan,Nan
9,13,36,42,Nan,Nan,Nan,Nan
1,3,18,22,35,Nan,Nan,Nan
2,27,45,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
14,17,25,32,39,Nan,Nan,Nan
8,27,Nan,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
3,18,35,41,Nan,Nan,Nan,Nan
17,33,34,42,Nan,Nan,Nan,Nan
4,9,30,Nan,Nan,Nan,Nan,Nan
3,7,18,35,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
4,19,32,Nan,Nan,Nan,Nan,Nan
6,10,17,Nan,Nan,Nan,Nan,Nan
0,1,46,48,Nan,Nan,Nan,Nan
8,25,29,39,Nan,Nan,Nan,Nan
39,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1,5,43,Nan,Nan,Nan,Nan,Nan
49,Nan,Nan,Nan,Nan,Nan,Nan,Nan
14,20,30,46,Nan,Nan,Nan,Nan
14,19,24,29,33,34,47,49
3,18,35,Nan,Nan,Nan,Nan,Nan
0,2,32,37,38,42,Nan,Nan
7,11,25,Nan,Nan,Nan,Nan,Nan
3,33,42,Nan,Nan,Nan,Nan,Nan
5,22,49,Nan,Nan,Nan,Nan,Nan
29,42,Nan,Nan,Nan,Nan,Nan,Nan
5,8,22,32,45,Nan,Nan,Nan
33,46,Nan,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
34,43,Nan,Nan,Nan,Nan,Nan,Nan
9,15,45,Nan,Nan,Nan,Nan,Nan
2,6,25,29,Nan,Nan,Nan,Nan
18,43,44,Nan,Nan,Nan,Nan,Nan
5,7,11,27,37,45,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
8,18,35,48,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
20,28,34,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
6,42,Nan,Nan,Nan,Nan,Nan,Nan
4,9,10,Nan,Nan,Nan,Nan,Nan
7,16,30,33,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
16,22,Nan,Nan,Nan,Nan,Nan,Nan
22,37,44,Nan,Nan,Nan,Nan,Nan
42,Nan,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
0,17,29,Nan,Nan,Nan,Nan,Nan
5,13,21,22,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
10,29,Nan,Nan,Nan,Nan,Nan,Nan
4,16,25,30,41,43,44,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
7,15,20,37,48,49,Nan,Nan
17,44,Nan,Nan,Nan,Nan,Nan,Nan
5,17,22,Nan,Nan,Nan,Nan,Nan
4,5,13,25,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
10,21,26,36,Nan,Nan,Nan,Nan
15,22,27,30,Nan,Nan,Nan,Nan
19,28,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
12,31,33,36,49,Nan,Nan,Nan
14,15,29,Nan,Nan,Nan,Nan,Nan
42,Nan,Nan,Nan,Nan,Nan,Nan,Nan
5,22,44,Nan,Nan,Nan,Nan,Nan
12,31,36,Nan,Nan,Nan,Nan,Nan
7,11,19,37,45,47,Nan,Nan
1,4,15,19,Nan,Nan,Nan,Nan
1,7,15,49,Nan,Nan,Nan,Nan
19,34,Nan,Nan,Nan,Nan,Nan,Nan
3,18,25,46,Nan,Nan,Nan,Nan
33,47,Nan,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
8,32,38,Nan,Nan,Nan,Nan,Nan
13,15,37,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
4,6,9,35,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
25,30,45,Nan,Nan,Nan,Nan,Nan
6,8,Nan,Nan,Nan,Nan,Nan,Nan
29,37,38,42,47,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
20,43,Nan,Nan,Nan,Nan,Nan,Nan
9,34,46,Nan,Nan,Nan,Nan,Nan
4,46,48,Nan,Nan,Nan,Nan,Nan
2,18,22,35,Nan,Nan,Nan,Nan
15,42,Nan,Nan,Nan,Nan,Nan,Nan
0,2,7,27,46,48,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
30,32,49,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
4,Nan,Nan,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
4,32,47,Nan,Nan,Nan,Nan,Nan
0,34,Nan,Nan,Nan,Nan,Nan,Nan
8,10,11,37,38,42,46,Nan
4,9,17,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
13,Nan,Nan,Nan,Nan,Nan,Nan,Nan
0,13,46,Nan,Nan,Nan,Nan,Nan
1,18,25,26,33,Nan,Nan,Nan
3,18,19,27,28,39,46,Nan
5,11,16,28,38,49,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
2,14,44,Nan,Nan,Nan,Nan,Nan
1,2,25,31,33,34,Nan,Nan
45,Nan,Nan,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
12,27,28,Nan,Nan,Nan,Nan,Nan
3,18,26,35,Nan,Nan,Nan,Nan
1,3,16,48,Nan,Nan,Nan,Nan
30,36,40,Nan,Nan,Nan,Nan,Nan
5,7,19,22,Nan,Nan,Nan,Nan
19,32,34,43,Nan,Nan,Nan,Nan
5,22,41,47,Nan,Nan,Nan,Nan
0,7,15,49,Nan,Nan,Nan,Nan
5,Nan,Nan,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
4,9,12,30,36,Nan,Nan,Nan
5,8,22,36,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
3,18,27,35,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
15,27,28,Nan,Nan,Nan,Nan,Nan
24,36,38,42,Nan,Nan,Nan,Nan
7,11,26,37,45,Nan,Nan,Nan
3,6,30,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
3,15,28,30,32,Nan,Nan,Nan
2,9,17,20,Nan,Nan,Nan,Nan
9,Nan,Nan,Nan,Nan,Nan,Nan,Nan
6,17,47,48,Nan,Nan,Nan,Nan
4,16,32,45,Nan,Nan,Nan,Nan
3,12,Nan,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
7,22,33,38,41,43,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
20,30,31,33,37,Nan,Nan,Nan
13,17,41,49,Nan,Nan,Nan,Nan
1,5,6,29,34,37,Nan,Nan
10,14,36,37,44,Nan,Nan,Nan
3,5,25,Nan,Nan,Nan,Nan,Nan
0,46,Nan,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
5,22,28,33,35,39,Nan,Nan
21,26,38,45,48,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
4,9,33,38,43,Nan,Nan,Nan
17,23,26,Nan,Nan,Nan,Nan,Nan
18,19,23,24,40,Nan,Nan,Nan
4,6,9,23,Nan,Nan,Nan,Nan
5,19,35,39,41,43,47,49
15,33,42,Nan,Nan,Nan,Nan,Nan
0,10,13,25,33,39,42,Nan
0,39,Nan,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
8,30,41,Nan,Nan,Nan,Nan,Nan
17,18,31,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
5,18,22,27,31,Nan,Nan,Nan
29,44,Nan,Nan,Nan,Nan,Nan,Nan
15,27,Nan,Nan,Nan,Nan,Nan,Nan
1,17,42,46,49,Nan,Nan,Nan
13,27,29,30,32,34,35,Nan
1,15,18,34,42,49,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
8,40,44,47,49,Nan,Nan,Nan
22,42,46,Nan,Nan,Nan,Nan,Nan
15,30,Nan,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
41,Nan,Nan,Nan,Nan,Nan,Nan,Nan
0,4,9,13,29,Nan,Nan,Nan
16,32,39,45,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
1,14,Nan,Nan,Nan,Nan,Nan,Nan
24,29,49,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
10,17,28,36,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
16,32,37,48,Nan,Nan,Nan,Nan
24,27,33,42,43,Nan,Nan,Nan
18,32,35,Nan,Nan,Nan,Nan,Nan
1,30,32,41,43,Nan,Nan,Nan
16,17,30,42,43,Nan,Nan,Nan
1,5,7,19,27,33,40,43
17,29,47,Nan,Nan,Nan,Nan,Nan
21,22,27,39,Nan,Nan,Nan,Nan
10,Nan,Nan,Nan,Nan,Nan,Nan,Nan
5,22,29,48,Nan,Nan,Nan,Nan
0,28,35,36,42,Nan,Nan,Nan
7,11,15,33,34,38,46,49
33,42,Nan,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
4,9,13,Nan,Nan,Nan,Nan,Nan
5,20,30,49,Nan,Nan,Nan,Nan
10,11,13,22,25,28,45,48
3,18,24,25,31,35,Nan,Nan
0,14,17,37,47,Nan,Nan,Nan
2,43,44,46,Nan,Nan,Nan,Nan
18,33,42,Nan,Nan,Nan,Nan,Nan
6,7,8,11,12,26,28,39
29,Nan,Nan,Nan,Nan,Nan,Nan,Nan
19,Nan,Nan,Nan,Nan,Nan,Nan,Nan
5,36,41,Nan,Nan,Nan,Nan,Nan
4,21,Nan,Nan,Nan,Nan,Nan,Nan
2,4,15,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
3,7,11,18,25,37,44,48
15,41,44,49,Nan,Nan,Nan,Nan
3,5,33,Nan,Nan,Nan,Nan,Nan
5,22,23,Nan,Nan,Nan,Nan,Nan
19,29,Nan,Nan,Nan,Nan,Nan,Nan
15,20,29,43,48,Nan,Nan,Nan
1,3,9,18,30,Nan,Nan,Nan
33,Nan,Nan,Nan,Nan,Nan,Nan,Nan
17,21,44,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
11,19,26,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
0,2,22,46,Nan,Nan,Nan,Nan
16,32,Nan,Nan,Nan,Nan,Nan,Nan
13,22,23,Nan,Nan,Nan,Nan,Nan
8,27,28,41,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
14,28,42,Nan,Nan,Nan,Nan,Nan
8,13,18,Nan,Nan,Nan,Nan,Nan
2,14,42,Nan,Nan,Nan,Nan,Nan
0,14,Nan,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
7,15,Nan,Nan,Nan,Nan,Nan,Nan
7,16,24,26,32,41,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
1,19,24,Nan,Nan,Nan,Nan,Nan
9,11,14,19,30,41,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
14,32,44,Nan,Nan,Nan,Nan,Nan
4,9,40,Nan,Nan,Nan,Nan,Nan
30,Nan,Nan,Nan,Nan,Nan,Nan,Nan
7,23,24,25,29,Nan,Nan,Nan
3,11,12,Nan,Nan,Nan,Nan,Nan
18,34,Nan,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
22,47,Nan,Nan,Nan,Nan,Nan,Nan
3,18,24,26,30,35,Nan,Nan
1,2,12,19,41,Nan,Nan,Nan
1,13,20,31,Nan,Nan,Nan,Nan
5,22,36,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
10,13,35,48,Nan,Nan,Nan,Nan
25,45,Nan,Nan,Nan,Nan,Nan,Nan
0,2,3,25,46,Nan,Nan,Nan
1,19,44,49,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
28,29,Nan,Nan,Nan,Nan,Nan,Nan
2,4,17,29,47,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
44,Nan,Nan,Nan,Nan,Nan,Nan,Nan
9,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
3,10,22,35,38,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
5,22,26,43,Nan,Nan,Nan,Nan
4,31,32,Nan,Nan,Nan,Nan,Nan
0,4,7,28,Nan,Nan,Nan,Nan
5,22,36,Nan,Nan,Nan,Nan,Nan
1,3,4,18,26,35,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
